geoid,white_percent19,diversity_index19
26117,0.9175405673915443,0.21460952196345506
26119,0.958553696708041,0.10491142637284723
26121,0.7636831566616848,0.4627189288283857
26123,0.905429433899847,0.2695487427650344
26125,0.7200301631443083,0.5006135001203376
26127,0.8170427013930951,0.5015296483825764
26129,0.9464542061441287,0.1417438408597651
26131,0.9491237025693381,0.12593606237208677
26133,0.9451696006869901,0.14062907104994127
26135,0.9551406401551892,0.11702132852069935
26137,0.9452429563086975,0.13678283329042296
26139,0.8384655113449982,0.4206371353473689
26141,0.9554034922133081,0.11217981740019733
26143,0.9488910318225651,0.13280608448472087
26145,0.6935789095041731,0.565144534295315
26147,0.9109747750350085,0.2237499459402389
26149,0.8649976987310145,0.3605480546113691
26151,0.939750575130161,0.17952768247838158
26153,0.856734592445328,0.27720634667833455
26155,0.9410740415569213,0.16490919476163912
26157,0.9333950395738492,0.18615215143739816
26159,0.8120438440510629,0.47421068981742176
26161,0.701275204359673,0.532319114695204
26163,0.4952150999915211,0.6492135101777463
26165,0.9451527543901852,0.1410111430060761
27001,0.9393078186181635,0.1415622444807384
27003,0.8126725538396531,0.39185248097561765
27005,0.8624268618976214,0.2818223323915804
27007,0.7189190354071935,0.47079423616594795
27009,0.8989508834010317,0.2288162178941836
27011,0.960568454763811,0.11030095051636568
27013,0.8790178905606707,0.27984818583368165
27015,0.9338711600365616,0.20115624658366316
27017,0.8811775601268487,0.24792035673226942
27019,0.8883265161992762,0.27325392315895836
27021,0.8290282902829028,0.33027426455099507
27023,0.8711620513678574,0.3432326829498452
27025,0.9339238904456296,0.16465122428726842
27027,0.8716861583078523,0.30424865067176265
27029,0.8467293957601179,0.3073351354987016
27031,0.8550967261904762,0.2944730580867967
27033,0.8604301265598726,0.3635856128479851
27035,0.9489543267359111,0.12580718404043745
27037,0.783724401060142,0.46202774608386254
27039,0.9215733707484639,0.2308835459515507
27041,0.95918748167302,0.10983822371911844
27043,0.9079052242591117,0.2817644998096971
27045,0.9627667191751397,0.1029722886747485
27047,0.8505071726356563,0.4032332738321184
27049,0.9204471738096268,0.2072781886785251
27051,0.9513058129738837,0.13581720830717503
27053,0.6882722218075077,0.5680743932205767
27055,0.959942084942085,0.09894337236641615
27057,0.9281602359769732,0.17395545357052855
27059,0.9373319807253361,0.15615090102441642
27061,0.9174586296271682,0.18173791142754292
27063,0.9238497086598353,0.20590251219340394
27065,0.9482254956802785,0.1289717950824638
27067,0.8000280105506408,0.49392720067273266
27069,0.953375086986778,0.10750017913519483
27071,0.9320815021973632,0.1532520606913368
27073,0.949546063402292,0.13810303099203725
27075,0.9549242424242425,0.11370627269541489
27077,0.9297268629010872,0.13681270595382267
27079,0.910558742298704,0.26744439190239944
27081,0.9605425400739828,0.11488753592656065
27083,0.8378367885705412,0.3852543641314856
27085,0.9091035945523555,0.2696109471056114
27087,0.453553899291038,0.6764523416978605
27089,0.9321382842509603,0.20614836843081652
27091,0.9291759016723756,0.21036961546245558
27093,0.9392339320493399,0.18554896907945573
27095,0.8883433210902765,0.24670670917743054
27097,0.9567505443987419,0.11596700479306044
27099,0.7857160800864169,0.5067596789876376
27101,0.9304484088717454,0.2011208545323926
27103,0.8864640395829652,0.2816065437548432
27105,0.5945523143461857,0.7848598964793747
27107,0.894478527607362,0.2767240176583309
27109,0.8007092610894715,0.41261524799740745
27111,0.9256809004209984,0.2002203540420946
27113,0.9066488049072834,0.23740762306576124
27115,0.8915580193683058,0.24917732309987128
27117,0.8799912958328799,0.32512692149654177
27119,0.8690714127089877,0.33570467151620764
27121,0.95954018826937,0.10760957687446038
27123,0.6190540039159359,0.63993014641666
27125,0.9205479452054794,0.21524784564637267
27127,0.8700609396500885,0.2915285732432943
27129,0.8787196287196287,0.3484026320489253
27131,0.8223766714512352,0.4215786964881889
27133,0.935226547543076,0.17901742101224927
27135,0.9192760887963023,0.17580562491965113
27137,0.9111579453241155,0.19688123605184316
27139,0.8115023231801756,0.40067246209917196
27141,0.9117220499031367,0.21002002434357336
27143,0.8836959441310771,0.3464010922397244
27145,0.8601910988816802,0.30402311354703326
27147,0.8656053212659816,0.3574781659455606
27149,0.8725099601593626,0.3296664034428135
27151,0.9118495565765573,0.24693800478555517
27153,0.9113660488282844,0.26351189565372624
27155,0.8870431893687708,0.2582531539136397
27157,0.9466035195245391,0.15477719457366446
27159,0.9416288267174454,0.14723097657699913
27161,0.8922091782283885,0.2931522174831017
27163,0.8269463698239418,0.3660849913862224
27165,0.7178271965001822,0.6803370312379604
27167,0.981719917342235,0.04292323312481661
27169,0.9112666338097585,0.21650125423533573
27171,0.9235409631205462,0.1954456774572485
27173,0.8947422050132464,0.27045050006656346
28001,0.36208661165483275,0.602577314048339
28003,0.8286600161768671,0.34221875375712496
28005,0.573557847244602,0.4953742604461351
28007,0.5360416553669252,0.5530569045542009
28009,0.6045918367346939,0.5428284658377094
28011,0.32466716905300175,0.5066411440005124
28013,0.6448720601420788,0.5647773532318547
28015,0.6435948361469712,0.4680071859969557
28017,0.49584133077415227,0.5990479352279408
28019,0.673794853207684,0.4564958566613201
28021,0.1127736824733194,0.22767097228538058
28023,0.6324667089410273,0.48100346943171535
28025,0.38808553971486764,0.4909404012699393
28027,0.20786927542463987,0.36039461674117323
28029,0.4388968808111996,0.5695170517899346
28031,0.604384023606281,0.5239763155022965
28033,0.6428439726218745,0.5583934899631997
28035,0.569073699883016,0.5643365970234506
28037,0.631578947368421,0.4745419941527299
28039,0.8711376844922022,0.27709261133624563
28041,0.7226823012092342,0.42441055389172
28043,0.5466616084977238,0.519124054840412
28045,0.8468516428525799,0.32952785456553235
28047,0.6386979100448895,0.5788451085962592
28049,0.2449653890124248,0.434288174740429
28051,0.15425381969893442,0.2732648276362045
28053,0.20622243413994518,0.42461677572646694
28055,0.37031594415870683,0.4963434567753686
28057,0.900179012871878,0.21026750810531447
28059,0.6760970950160139,0.5591659378715299
28061,0.4470766434413814,0.5145035282020269
28063,0.12982698961937716,0.44545831586371343
28065,0.3770173736661081,0.4858151485315275
28067,0.6456577715355806,0.540324863867211
28069,0.33943477823594487,0.5086235478318094
28071,0.7004851651427505,0.48161293762030066
28073,0.7410318062256935,0.44150735563366694
28075,0.5251641998453047,0.5544875193133647
28077,0.6487770125860841,0.48287168217373677
28079,0.47016497016497016,0.6371033600778069
28081,0.6545161745345119,0.5117079503049347
28083,0.22188761891725411,0.43104729991535096
28085,0.6717074592074592,0.4519581514555633
28087,0.5174133558748943,0.5592300404655862
28089,0.5534132858973624,0.5752877818990316
28091,0.6480192076830732,0.4906050495385884
28093,0.47726059720778674,0.5768068552320907
28095,0.6700585877274129,0.4678307086185899
28097,0.5214541120381406,0.546811791087991
28099,0.5827423973816992,0.6065946561030671
28101,0.6024812734082396,0.5587966226761155
28103,0.25850467289719625,0.42872621010266876
28105,0.5644288253352723,0.5592651931019208
28107,0.4692015209125475,0.5642784565885341
28109,0.818142306090295,0.3554819084909634
28111,0.7756121939030485,0.378190743052792
28113,0.4338257614084792,0.534905978988993
28115,0.7644696059206781,0.46944494911484225
28117,0.824787170857256,0.3296609213579422
28119,0.26033115347154584,0.42773573086774863
28121,0.7393124046189014,0.4419049779389802
28123,0.49332909783989837,0.6902977097949794
28125,0.2506811989100817,0.38251411855547857
28127,0.6158881285331747,0.4890140347788905
28129,0.7403335623711662,0.41982507640205924
28131,0.7649923396804552,0.40618519655446483
28133,0.23769489452766737,0.4191490342826911
28135,0.3491312332250318,0.6609248876055298
28137,0.6460005633009436,0.5194246573945103
28139,0.7699609410482333,0.4361472538100094
28141,0.9318965073813076,0.18421214495447413
28143,0.18992791349619542,0.3615585906979514
28145,0.7819833725049987,0.41780913913142026
28147,0.5265593700352283,0.51618294877254
28149,0.4707108923235667,0.5538003064574539
28151,0.25136244219119785,0.43692720301115384
28153,0.5740440779463015,0.5085371611192544
28155,0.782043407043407,0.35571005410958934
28157,0.27819718309859154,0.4221438880479639
28159,0.4993691370892534,0.5454107650108457
28161,0.5801730411579202,0.5196991665021238
28163,0.34668300367582705,0.57066219126522
29001,0.8982616579289684,0.23048506734944807
29003,0.9447523281723134,0.15080764794400014
29005,0.9655765920826161,0.0918400961183512
29007,0.8665964748089222,0.29117008085069285
29009,0.8563467492260062,0.3907764906813501
29011,0.9243875561583453,0.17161321072876146
29013,0.9413966617574865,0.15180052183613624
29015,0.9480818548176061,0.13707430632536766
29017,0.959918200408998,0.09887682906821837
29019,0.788821903620019,0.40957903907095117
29021,0.8327379606601854,0.38877463496895315
29023,0.8855729557389347,0.24561240706489396
29025,0.9447947781834274,0.1358290453832799
29027,0.9019358862973111,0.2179826016044557
29029,0.9425284828223288,0.15875810904324017
29031,0.859461594322916,0.28946352602659453
29033,0.9471586379683408,0.13082013362928002
29035,0.9619326500732065,0.12102909362072933
29037,0.879716594109868,0.28944124239139624
29039,0.945524460585345,0.14542298453951774
29041,0.9496191367098757,0.10716803028949895
29043,0.9333629083097901,0.1785961422277076
29045,0.9691694940256675,0.07188478622082095
29047,0.8112124560853717,0.4217674910721162
29049,0.937219512195122,0.15816414475235563
29051,0.8159873831836607,0.3577913336163948
29053,0.8778029445073613,0.25641345507676816
29055,0.9516436201043306,0.12999539523893056
29057,0.9370546318289786,0.15850361386266199
29059,0.9455978816874285,0.14233562494851082
29061,0.9592525617842074,0.1081550197814719
29063,0.838096758741817,0.32530520160821663
29065,0.9431328401415247,0.14124322067525386
29067,0.9800090184879002,0.05600949340727135
29069,0.8037432976987378,0.4248052250063572
29071,0.95023790834472,0.12790536892035675
29073,0.9590782407722113,0.10600525321511678
29075,0.9594921402660218,0.10860096528208563
29077,0.8753054293957675,0.28737773595126037
29079,0.9406525220176141,0.15725499930742182
29081,0.9513602638087386,0.13545780918990424
29083,0.9352196917414308,0.16717917627719658
29085,0.9477881752445768,0.13222363406992832
29087,0.9582581227436823,0.10076182984058457
29089,0.9055478226287532,0.20197363263461643
29091,0.9427737881508079,0.14809144222772663
29093,0.9436245572609209,0.14056663183353169
29095,0.6219334229606903,0.6313311476247574
29097,0.8416861240827218,0.39580849776517946
29099,0.9440815178320258,0.1428750178729007
29101,0.8575872732014456,0.32430399189455306
29103,0.9619964530022802,0.09445044621062781
29105,0.93110241760716,0.17445970344221773
29107,0.9197472160014726,0.20105032639863263
29109,0.8910061773636269,0.3155335643435614
29111,0.9261677548970366,0.14845480108173992
29113,0.9303433256015723,0.175973397739576
29115,0.9481548749277635,0.14340154897739155
29117,0.9236414121380404,0.17698534019919154
29119,0.7727153015538583,0.5238276373416983
29121,0.9359826304362129,0.14937530133612476
29123,0.946383118482634,0.14562717277816328
29125,0.9545609451323412,0.11169153890807537
29127,0.9004124720357942,0.21618476930202013
29129,0.9574643249176729,0.12450278822615923
29131,0.9482957025514861,0.13478016145473215
29133,0.7146751141888905,0.4538958803963783
29135,0.9161784868503053,0.23776454813443526
29137,0.9290763703789547,0.16416436668789736
29139,0.9405414816749369,0.1491550446838925
29141,0.9412954466972522,0.15294110054950028
29143,0.798633257403189,0.36311030159745694
29145,0.8611206600206256,0.33229531444897686
29147,0.9258911400330962,0.17089155987075177
29149,0.9403587865126327,0.14728260344533028
29151,0.9850165258905619,0.04556973397227293
29153,0.9528619528619529,0.124098059359393
29155,0.6852307507651684,0.48427747668469534
29157,0.9515397842738784,0.13489034009815704
29159,0.8492267736985007,0.39189490471135524
29161,0.8872507282097244,0.2501224495011324
29163,0.8805743700894066,0.25363192412479585
29165,0.8100653542837846,0.4136549910101851
29167,0.9373503842761749,0.16299967372235546
29169,0.6937529804482594,0.6048979215796597
29171,0.9596318761765321,0.08791736168629527
29173,0.9545632206370921,0.11110186619050322
29175,0.8848380094862931,0.2460059731576808
29177,0.9366120218579235,0.16475761082318408
29179,0.9373608903020668,0.13477963994612696
29181,0.9504680474681212,0.12236091656126902
29183,0.8713890791042126,0.2866216491645587
29185,0.9449306296691569,0.12953179382766877
29186,0.9565777678171223,0.10593106092223492
29187,0.9176957820026109,0.1820292223899843
29189,0.6603886574536146,0.5318883360424544
29195,0.8026636490250696,0.47161813066901404
29197,0.9690450054884742,0.09173763469367968
29199,0.99265605875153,0.014632908640525355
29201,0.832423058007403,0.325415249448051
29203,0.9386637458926615,0.15131193378854102
29205,0.9521037751538334,0.12375953241431603
29207,0.9538754808183273,0.1211904580718095
29209,0.9480309979440139,0.14167209088296684
29211,0.7678885865215304,0.5861571449036551
29213,0.88786878107196,0.2990873251676388
29215,0.9100921730979534,0.20539024175329124
29217,0.9391599902889051,0.15515371874700645
29219,0.9166690854207181,0.21458186080587693
29221,0.9423572003218021,0.13588428564998833
29223,0.9483895414929898,0.13237887718243802
29225,0.9405510283275126,0.15114339693990253
29227,0.9639861864824865,0.0986886427462571
29229,0.950008240399934,0.13090448108353525
29510,0.4364125461589881,0.6260011222279926
30001,0.9030270844397238,0.2608990905222083
30003,0.2677224172704863,0.5731891171292989
30005,0.44560202411073074,0.5817281776608327
30007,0.943986543313709,0.15724932461364216
30009,0.9426252713031991,0.15396140532792157
30011,0.9684447783621337,0.06346658400027194
30013,0.8522021439509954,0.33453100190912155
30015,0.7691905094207956,0.4070090379982879
30017,0.917981072555205,0.2128696657176281
30019,0.9300578034682081,0.17874924666828262
30021,0.9225906620827327,0.199666674251347
30023,0.9011640676477048,0.24171771037600376
30025,0.9435124957206437,0.14414072797570676
30027,0.940647001158542,0.13086676903637806
30029,0.9275868627313587,0.18669255365305804
30031,0.9161415100450663,0.2207424678630101
30033,0.9922779922779923,0.01723778792074393
30035,0.2994465482085639,0.5283695012303331
